Public_MAG_ID	public_fasta_filename	original_fasta_filename	Unique_MAG_ID	genome_file	AT_BatchID	user_genome
RESPICAT_MAG_000090	RESPICAT_MAG_000090.fna	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG118.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG118	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG118.fasta	RT_B07_Multi_batch	MAG118
RESPICAT_MAG_000091	RESPICAT_MAG_000091.fna	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG121.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG121	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG121.fasta	RT_B07_Multi_batch	MAG121
RESPICAT_MAG_000092	RESPICAT_MAG_000092.fna	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG057.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG057	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG057.fasta	RT_B07_Multi_batch	MAG057
RESPICAT_MAG_000093	RESPICAT_MAG_000093.fna	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG065.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG065	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG065.fasta	RT_B07_Multi_batch	MAG065
RESPICAT_MAG_000094	RESPICAT_MAG_000094.fna	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG123.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG123	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG123.fasta	RT_B07_Multi_batch	MAG123
RESPICAT_MAG_000095	RESPICAT_MAG_000095.fna	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG124.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG124	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG124.fasta	RT_B07_Multi_batch	MAG124
RESPICAT_MAG_000096	RESPICAT_MAG_000096.fna	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG130.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG130	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG130.fasta	RT_B07_Multi_batch	MAG130
RESPICAT_MAG_000097	RESPICAT_MAG_000097.fna	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG131.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG131	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG131.fasta	RT_B07_Multi_batch	MAG131
RESPICAT_MAG_000098	RESPICAT_MAG_000098.fna	RESPICAT_RT_B07_Multi_batch_SRR13341013_MAG007.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341013_MAG007	RESPICAT_RT_B07_Multi_batch_SRR13341013_MAG007.fasta	RT_B07_Multi_batch	MAG007
RESPICAT_MAG_000099	RESPICAT_MAG_000099.fna	RESPICAT_RT_B07_Multi_batch_SRR13341013_MAG133.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341013_MAG133	RESPICAT_RT_B07_Multi_batch_SRR13341013_MAG133.fasta	RT_B07_Multi_batch	MAG133
RESPICAT_MAG_000100	RESPICAT_MAG_000100.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG030.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG030	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG030.fasta	RT_B07_Multi_batch	MAG030
RESPICAT_MAG_000101	RESPICAT_MAG_000101.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG085.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG085	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG085.fasta	RT_B07_Multi_batch	MAG085
RESPICAT_MAG_000102	RESPICAT_MAG_000102.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG134.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG134	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG134.fasta	RT_B07_Multi_batch	MAG134
RESPICAT_MAG_000103	RESPICAT_MAG_000103.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG136.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG136	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG136.fasta	RT_B07_Multi_batch	MAG136
RESPICAT_MAG_000104	RESPICAT_MAG_000104.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG139.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG139	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG139.fasta	RT_B07_Multi_batch	MAG139
RESPICAT_MAG_000105	RESPICAT_MAG_000105.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG014.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG014	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG014.fasta	RT_B07_Multi_batch	MAG014
RESPICAT_MAG_000106	RESPICAT_MAG_000106.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG031.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG031	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG031.fasta	RT_B07_Multi_batch	MAG031
RESPICAT_MAG_000107	RESPICAT_MAG_000107.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG110.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG110	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG110.fasta	RT_B07_Multi_batch	MAG110
RESPICAT_MAG_000108	RESPICAT_MAG_000108.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG140.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG140	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG140.fasta	RT_B07_Multi_batch	MAG140
RESPICAT_MAG_000109	RESPICAT_MAG_000109.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG142.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG142	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG142.fasta	RT_B07_Multi_batch	MAG142
RESPICAT_MAG_000110	RESPICAT_MAG_000110.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG145.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG145	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG145.fasta	RT_B07_Multi_batch	MAG145
RESPICAT_MAG_000111	RESPICAT_MAG_000111.fna	RESPICAT_RT_B07_Multi_batch_SRR13341020_MAG148.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341020_MAG148	RESPICAT_RT_B07_Multi_batch_SRR13341020_MAG148.fasta	RT_B07_Multi_batch	MAG148
RESPICAT_MAG_000112	RESPICAT_MAG_000112.fna	RESPICAT_RT_B07_Multi_batch_SRR13341029_MAG149.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341029_MAG149	RESPICAT_RT_B07_Multi_batch_SRR13341029_MAG149.fasta	RT_B07_Multi_batch	MAG149
RESPICAT_MAG_000113	RESPICAT_MAG_000113.fna	RESPICAT_RT_B07_Multi_batch_SRR13341033_MAG135.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341033_MAG135	RESPICAT_RT_B07_Multi_batch_SRR13341033_MAG135.fasta	RT_B07_Multi_batch	MAG135
RESPICAT_MAG_000114	RESPICAT_MAG_000114.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG022.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG022	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG022.fasta	RT_B07_Multi_batch	MAG022
RESPICAT_MAG_000115	RESPICAT_MAG_000115.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG147.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG147	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG147.fasta	RT_B07_Multi_batch	MAG147
RESPICAT_MAG_000116	RESPICAT_MAG_000116.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG152.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG152	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG152.fasta	RT_B07_Multi_batch	MAG152
RESPICAT_MAG_000117	RESPICAT_MAG_000117.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG153.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG153	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG153.fasta	RT_B07_Multi_batch	MAG153
RESPICAT_MAG_000118	RESPICAT_MAG_000118.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG154.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG154	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG154.fasta	RT_B07_Multi_batch	MAG154
RESPICAT_MAG_000119	RESPICAT_MAG_000119.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG155.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG155	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG155.fasta	RT_B07_Multi_batch	MAG155
RESPICAT_MAG_000120	RESPICAT_MAG_000120.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG156.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG156	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG156.fasta	RT_B07_Multi_batch	MAG156
RESPICAT_MAG_000121	RESPICAT_MAG_000121.fna	RESPICAT_RT_B07_Multi_batch_SRR13341041_MAG080.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341041_MAG080	RESPICAT_RT_B07_Multi_batch_SRR13341041_MAG080.fasta	RT_B07_Multi_batch	MAG080
RESPICAT_MAG_000122	RESPICAT_MAG_000122.fna	RESPICAT_RT_B07_Multi_batch_SRR13341048_MAG137.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341048_MAG137	RESPICAT_RT_B07_Multi_batch_SRR13341048_MAG137.fasta	RT_B07_Multi_batch	MAG137
RESPICAT_MAG_000123	RESPICAT_MAG_000123.fna	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG043.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG043	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG043.fasta	RT_B07_Multi_batch	MAG043
RESPICAT_MAG_000124	RESPICAT_MAG_000124.fna	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG122.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG122	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG122.fasta	RT_B07_Multi_batch	MAG122
RESPICAT_MAG_000125	RESPICAT_MAG_000125.fna	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG158.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG158	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG158.fasta	RT_B07_Multi_batch	MAG158
RESPICAT_MAG_000126	RESPICAT_MAG_000126.fna	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG160.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG160	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG160.fasta	RT_B07_Multi_batch	MAG160
RESPICAT_MAG_000127	RESPICAT_MAG_000127.fna	RESPICAT_RT_B07_Multi_batch_SRR13341060_MAG161.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341060_MAG161	RESPICAT_RT_B07_Multi_batch_SRR13341060_MAG161.fasta	RT_B07_Multi_batch	MAG161
RESPICAT_MAG_000128	RESPICAT_MAG_000128.fna	RESPICAT_RT_B07_Multi_batch_SRR13341062_MAG059.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341062_MAG059	RESPICAT_RT_B07_Multi_batch_SRR13341062_MAG059.fasta	RT_B07_Multi_batch	MAG059
RESPICAT_MAG_000129	RESPICAT_MAG_000129.fna	RESPICAT_RT_B07_Multi_batch_SRR13341062_MAG159.fasta	RESPICAT_RT_B07_Multi_batch_SRR13341062_MAG159	RESPICAT_RT_B07_Multi_batch_SRR13341062_MAG159.fasta	RT_B07_Multi_batch	MAG159
RESPICAT_MAG_000130	RESPICAT_MAG_000130.fna	RESPICAT_RT_B07_Multi_batch_SRR15839755_MAG167.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839755_MAG167	RESPICAT_RT_B07_Multi_batch_SRR15839755_MAG167.fasta	RT_B07_Multi_batch	MAG167
RESPICAT_MAG_000131	RESPICAT_MAG_000131.fna	RESPICAT_RT_B07_Multi_batch_SRR15839758_MAG174.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839758_MAG174	RESPICAT_RT_B07_Multi_batch_SRR15839758_MAG174.fasta	RT_B07_Multi_batch	MAG174
RESPICAT_MAG_000132	RESPICAT_MAG_000132.fna	RESPICAT_RT_B07_Multi_batch_SRR15839763_MAG178.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839763_MAG178	RESPICAT_RT_B07_Multi_batch_SRR15839763_MAG178.fasta	RT_B07_Multi_batch	MAG178
RESPICAT_MAG_000133	RESPICAT_MAG_000133.fna	RESPICAT_RT_B07_Multi_batch_SRR15839767_MAG165.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839767_MAG165	RESPICAT_RT_B07_Multi_batch_SRR15839767_MAG165.fasta	RT_B07_Multi_batch	MAG165
RESPICAT_MAG_000134	RESPICAT_MAG_000134.fna	RESPICAT_RT_B07_Multi_batch_SRR15839768_MAG184.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839768_MAG184	RESPICAT_RT_B07_Multi_batch_SRR15839768_MAG184.fasta	RT_B07_Multi_batch	MAG184
RESPICAT_MAG_000135	RESPICAT_MAG_000135.fna	RESPICAT_RT_B07_Multi_batch_SRR15839768_MAG187.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839768_MAG187	RESPICAT_RT_B07_Multi_batch_SRR15839768_MAG187.fasta	RT_B07_Multi_batch	MAG187
RESPICAT_MAG_000136	RESPICAT_MAG_000136.fna	RESPICAT_RT_B07_Multi_batch_SRR15839769_MAG194.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839769_MAG194	RESPICAT_RT_B07_Multi_batch_SRR15839769_MAG194.fasta	RT_B07_Multi_batch	MAG194
RESPICAT_MAG_000137	RESPICAT_MAG_000137.fna	RESPICAT_RT_B07_Multi_batch_SRR15839769_MAG195.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839769_MAG195	RESPICAT_RT_B07_Multi_batch_SRR15839769_MAG195.fasta	RT_B07_Multi_batch	MAG195
RESPICAT_MAG_000138	RESPICAT_MAG_000138.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG186.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG186	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG186.fasta	RT_B07_Multi_batch	MAG186
RESPICAT_MAG_000139	RESPICAT_MAG_000139.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG200.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG200	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG200.fasta	RT_B07_Multi_batch	MAG200
RESPICAT_MAG_000140	RESPICAT_MAG_000140.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG201.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG201	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG201.fasta	RT_B07_Multi_batch	MAG201
RESPICAT_MAG_000141	RESPICAT_MAG_000141.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG202.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG202	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG202.fasta	RT_B07_Multi_batch	MAG202
RESPICAT_MAG_000142	RESPICAT_MAG_000142.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG205.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG205	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG205.fasta	RT_B07_Multi_batch	MAG205
RESPICAT_MAG_000143	RESPICAT_MAG_000143.fna	RESPICAT_RT_B07_Multi_batch_SRR15839776_MAG164.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839776_MAG164	RESPICAT_RT_B07_Multi_batch_SRR15839776_MAG164.fasta	RT_B07_Multi_batch	MAG164
RESPICAT_MAG_000144	RESPICAT_MAG_000144.fna	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG176.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG176	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG176.fasta	RT_B07_Multi_batch	MAG176
RESPICAT_MAG_000145	RESPICAT_MAG_000145.fna	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG211.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG211	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG211.fasta	RT_B07_Multi_batch	MAG211
RESPICAT_MAG_000146	RESPICAT_MAG_000146.fna	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG212.fasta	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG212	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG212.fasta	RT_B07_Multi_batch	MAG212
RESPICAT_MAG_000147	RESPICAT_MAG_000147.fna	RESPICAT_RT_B07_Multi_batch_SRR8290082_MAG238.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290082_MAG238	RESPICAT_RT_B07_Multi_batch_SRR8290082_MAG238.fasta	RT_B07_Multi_batch	MAG238
RESPICAT_MAG_000148	RESPICAT_MAG_000148.fna	RESPICAT_RT_B07_Multi_batch_SRR8290087_MAG244.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290087_MAG244	RESPICAT_RT_B07_Multi_batch_SRR8290087_MAG244.fasta	RT_B07_Multi_batch	MAG244
RESPICAT_MAG_000149	RESPICAT_MAG_000149.fna	RESPICAT_RT_B07_Multi_batch_SRR8290089_MAG247.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290089_MAG247	RESPICAT_RT_B07_Multi_batch_SRR8290089_MAG247.fasta	RT_B07_Multi_batch	MAG247
RESPICAT_MAG_000150	RESPICAT_MAG_000150.fna	RESPICAT_RT_B07_Multi_batch_SRR8290090_MAG250.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290090_MAG250	RESPICAT_RT_B07_Multi_batch_SRR8290090_MAG250.fasta	RT_B07_Multi_batch	MAG250
RESPICAT_MAG_000151	RESPICAT_MAG_000151.fna	RESPICAT_RT_B07_Multi_batch_SRR8290091_MAG253.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290091_MAG253	RESPICAT_RT_B07_Multi_batch_SRR8290091_MAG253.fasta	RT_B07_Multi_batch	MAG253
RESPICAT_MAG_000152	RESPICAT_MAG_000152.fna	RESPICAT_RT_B07_Multi_batch_SRR8290095_MAG254.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290095_MAG254	RESPICAT_RT_B07_Multi_batch_SRR8290095_MAG254.fasta	RT_B07_Multi_batch	MAG254
RESPICAT_MAG_000153	RESPICAT_MAG_000153.fna	RESPICAT_RT_B07_Multi_batch_SRR8290097_MAG237.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290097_MAG237	RESPICAT_RT_B07_Multi_batch_SRR8290097_MAG237.fasta	RT_B07_Multi_batch	MAG237
RESPICAT_MAG_000154	RESPICAT_MAG_000154.fna	RESPICAT_RT_B07_Multi_batch_SRR8290101_MAG260.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290101_MAG260	RESPICAT_RT_B07_Multi_batch_SRR8290101_MAG260.fasta	RT_B07_Multi_batch	MAG260
RESPICAT_MAG_000155	RESPICAT_MAG_000155.fna	RESPICAT_RT_B07_Multi_batch_SRR8290102_MAG262.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290102_MAG262	RESPICAT_RT_B07_Multi_batch_SRR8290102_MAG262.fasta	RT_B07_Multi_batch	MAG262
RESPICAT_MAG_000156	RESPICAT_MAG_000156.fna	RESPICAT_RT_B07_Multi_batch_SRR8290110_MAG177.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290110_MAG177	RESPICAT_RT_B07_Multi_batch_SRR8290110_MAG177.fasta	RT_B07_Multi_batch	MAG177
RESPICAT_MAG_000157	RESPICAT_MAG_000157.fna	RESPICAT_RT_B07_Multi_batch_SRR8290112_MAG270.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290112_MAG270	RESPICAT_RT_B07_Multi_batch_SRR8290112_MAG270.fasta	RT_B07_Multi_batch	MAG270
RESPICAT_MAG_000158	RESPICAT_MAG_000158.fna	RESPICAT_RT_B07_Multi_batch_SRR8290115_MAG271.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290115_MAG271	RESPICAT_RT_B07_Multi_batch_SRR8290115_MAG271.fasta	RT_B07_Multi_batch	MAG271
RESPICAT_MAG_000159	RESPICAT_MAG_000159.fna	RESPICAT_RT_B07_Multi_batch_SRR8290116_MAG272.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290116_MAG272	RESPICAT_RT_B07_Multi_batch_SRR8290116_MAG272.fasta	RT_B07_Multi_batch	MAG272
RESPICAT_MAG_000160	RESPICAT_MAG_000160.fna	RESPICAT_RT_B07_Multi_batch_SRR8290119_MAG162.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290119_MAG162	RESPICAT_RT_B07_Multi_batch_SRR8290119_MAG162.fasta	RT_B07_Multi_batch	MAG162
RESPICAT_MAG_000161	RESPICAT_MAG_000161.fna	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG227.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG227	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG227.fasta	RT_B07_Multi_batch	MAG227
RESPICAT_MAG_000162	RESPICAT_MAG_000162.fna	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG246.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG246	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG246.fasta	RT_B07_Multi_batch	MAG246
RESPICAT_MAG_000163	RESPICAT_MAG_000163.fna	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG278.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG278	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG278.fasta	RT_B07_Multi_batch	MAG278
RESPICAT_MAG_000164	RESPICAT_MAG_000164.fna	RESPICAT_RT_B07_Multi_batch_SRR8290125_MAG283.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290125_MAG283	RESPICAT_RT_B07_Multi_batch_SRR8290125_MAG283.fasta	RT_B07_Multi_batch	MAG283
RESPICAT_MAG_000165	RESPICAT_MAG_000165.fna	RESPICAT_RT_B07_Multi_batch_SRR8290126_MAG224.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290126_MAG224	RESPICAT_RT_B07_Multi_batch_SRR8290126_MAG224.fasta	RT_B07_Multi_batch	MAG224
RESPICAT_MAG_000166	RESPICAT_MAG_000166.fna	RESPICAT_RT_B07_Multi_batch_SRR8290126_MAG286.fasta	RESPICAT_RT_B07_Multi_batch_SRR8290126_MAG286	RESPICAT_RT_B07_Multi_batch_SRR8290126_MAG286.fasta	RT_B07_Multi_batch	MAG286
RESPICAT_MAG_000167	RESPICAT_MAG_000167.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667045_MAG08.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667045_MAG08	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667045_MAG08.fasta	RT_B08_Multi_PRJNA757846	MAG08
RESPICAT_MAG_000168	RESPICAT_MAG_000168.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667046_MAG12.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667046_MAG12	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667046_MAG12.fasta	RT_B08_Multi_PRJNA757846	MAG12
RESPICAT_MAG_000169	RESPICAT_MAG_000169.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667046_MAG13.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667046_MAG13	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667046_MAG13.fasta	RT_B08_Multi_PRJNA757846	MAG13
RESPICAT_MAG_000170	RESPICAT_MAG_000170.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG20.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG20	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG20.fasta	RT_B08_Multi_PRJNA757846	MAG20
RESPICAT_MAG_000171	RESPICAT_MAG_000171.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG21.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG21	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG21.fasta	RT_B08_Multi_PRJNA757846	MAG21
RESPICAT_MAG_000172	RESPICAT_MAG_000172.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG22.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG22	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG22.fasta	RT_B08_Multi_PRJNA757846	MAG22
RESPICAT_MAG_000173	RESPICAT_MAG_000173.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG23.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG23	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667049_MAG23.fasta	RT_B08_Multi_PRJNA757846	MAG23
RESPICAT_MAG_000174	RESPICAT_MAG_000174.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667055_MAG31.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667055_MAG31	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667055_MAG31.fasta	RT_B08_Multi_PRJNA757846	MAG31
RESPICAT_MAG_000175	RESPICAT_MAG_000175.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667055_MAG33.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667055_MAG33	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667055_MAG33.fasta	RT_B08_Multi_PRJNA757846	MAG33
RESPICAT_MAG_000176	RESPICAT_MAG_000176.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG39.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG39	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG39.fasta	RT_B08_Multi_PRJNA757846	MAG39
RESPICAT_MAG_000177	RESPICAT_MAG_000177.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG41.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG41	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG41.fasta	RT_B08_Multi_PRJNA757846	MAG41
RESPICAT_MAG_000178	RESPICAT_MAG_000178.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG43.fasta	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG43	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667060_MAG43.fasta	RT_B08_Multi_PRJNA757846	MAG43
